0.9983856686227515, 0.9983856686227515, 0.9983856686227515
0.9988586035327117, 0.9988586035327117, 0.9988586035327117
0.9985375032502851, 0.9985375032502851, 0.9985375032502851
0.9983196698746235, 0.9983196698746235, 0.9983196698746235
0.9988542739677873, 0.9988542739677873, 0.9988542739677873
0.999576916291902, 0.999576916291902, 0.999576916291902
0.998801486751618, 0.998801486751618, 0.998801486751618
0.9993231960774893, 0.9993231960774893, 0.9993231960774893
0.9989346626653731, 0.9989346626653731, 0.9989346626653731
0.9990732695535647, 0.9990732695535647, 0.9990732695535647
0.9960089906666677, 0.9958352221472333, 0.9960089906666677
0.9956956820846905, 0.9955673585802898, 0.9956956820846904
0.9938030816811544, 0.993223292660114, 0.9938030816811544
0.9959707089654568, 0.9959004800832353, 0.9959707089654568
0.9939166567708982, 0.9938353089374385, 0.9939166567708981
0.9959078057093842, 0.9958399727492847, 0.9959078057093842
0.9946803520711865, 0.9944830100819375, 0.9946803520711865
0.9953085556666649, 0.9952226777744531, 0.9953085556666649
0.9945359706738838, 0.9945008162326472, 0.9945359706738839
0.9963380113998482, 0.9962174737403794, 0.9963380113998482
0.9894878055893993, 0.9884685988210704, 0.9894878055893993
0.9936109406869289, 0.9931136836658171, 0.9936109406869289
0.9870447066219051, 0.9862168990615165, 0.9870447066219052
0.995362020775464, 0.9950799687161619, 0.995362020775464
0.9901344819492245, 0.9896724202086727, 0.9901344819492244
0.9902301443252329, 0.9899856649081185, 0.990230144325233
0.9926278562456163, 0.9923216086753783, 0.9926278562456164
0.9895430164718733, 0.9888266139015602, 0.9895430164718731
0.9912068347693093, 0.9908830004611602, 0.9912068347693093
0.9929153988639385, 0.9924378523741533, 0.9929153988639385
0.987949862346407, 0.987010021624306, 0.9879498623464069
0.9831367440088049, 0.9825006999850161, 0.983136744008805
0.9863773518289066, 0.9849989924064967, 0.9863773518289065
0.9903874527255426, 0.9890611707278475, 0.9903874527255427
0.9840989622441059, 0.9824089723905746, 0.9840989622441058
0.988430581151629, 0.9872384087288327, 0.9884305811516289
0.9906702678625313, 0.9897114185994741, 0.9906702678625312
0.9901061396057279, 0.9883984078054691, 0.9901061396057278
0.987122171026727, 0.986620856000746, 0.9871221710267271
0.9880543450406768, 0.9864554640843191, 0.9880543450406768
0.97952061819357, 0.9765478188009806, 0.9795206181935701
0.9859193795018262, 0.9843589037457081, 0.9859193795018264
0.981676780500205, 0.9800134872206896, 0.981676780500205
0.9855517582646109, 0.9840187650011454, 0.9855517582646112
0.9821272841807239, 0.980293561541732, 0.982127284180724
0.9813801378892517, 0.9793423765404231, 0.9813801378892518
0.9819438346617605, 0.9799315288468491, 0.9819438346617607
0.9819214631747901, 0.9787417734507619, 0.9819214631747898
0.9826070654059669, 0.9804628310107905, 0.9826070654059669
0.98481183407798, 0.9830012604813849, 0.9848118340779799
