1	0.982545700460967	0.001810567922255	0.98122202095197	0.001676368255456	0.983235011989484	0.001722660037763
2	0.983899850662601	0.00154896401176	0.983899850662601	0.001601476125099	0.984988519952769	0.001480737050949
3	0.984264502730713	0.001355821538281	0.984000377797595	0.001416910038649	0.984849527032837	0.001180196601264
4	0.985667615069214	0.001795558216313	0.985662362080356	0.001764798275129	0.986118513318919	0.001644402971521
5	0.986222086934512	0.001709173422076	0.986018100802202	0.001679615400397	0.986424292401481	0.001679583087724






	



















