1	0.873585612620379	0.021605207970386	0.847640163286188	0.02344348546163	0.888763140231454	0.019897405261627
2	0.907556696514646	0.015800083082268	0.907556696514646	0.015296386124733	0.932756275692181	0.015054848478027
3	0.930906403200611	0.015324407876991	0.923248440717528	0.016138351362486	0.945829608075699	0.013042230247819
4	0.941641563763045	0.013013538875599	0.936980784081125	0.016279744533689	0.956672656763188	0.007634693961261
5	0.963618959003492	0.007124997867917	0.961124943525758	0.007138036990545	0.966608277291662	0.006942838638146






	



















